	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
4126	127546070	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	5720.0		1906.67	2022-10-12	available	Long term	furnished	2022-10-12
4127	127146941	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	3445.0		1722.5	2022-10-17	occupied	Long term	furnished	2022-10-12
4128	127412585	Rightmove	City of Westminster	unfurnished	Flat		5.0	5.0	11917.0		2383.4	2022-10-12	available	Long term	unfurnished	2022-10-12
4129	127462382	Rightmove	City of Westminster	furnished	Flat	95.0	3.0	2.0	6717.0	70.71	2239.0	2022-11-07	occupied	Long term	flexible	2022-10-12
4130	126169937	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	2275.0		2275.0	2022-10-12	available	Long term	furnished	2022-10-12
4131	343256	Spotahome	Kensington and Chelsea	furnished	Apartment		2.0	1.0	4889.0		2444.5	2023-02-12	occupied		furnished	2022-10-12
4132	422504	Spotahome	Islington	furnished	Apartment		1.0		3954.5		3954.0	2023-02-17	occupied		furnished	2022-10-12
4133	127838237	Rightmove	Islington	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-12-01	occupied	Long term	furnished	2022-10-12
4134	127720556	Rightmove	City of Westminster	furnished	Penthouse	132.0	3.0	3.0	7583.0	57.45	2527.67	2022-10-12	available	Long term	furnished	2022-10-12
4135	127696964	Rightmove	Lambeth	unfurnished	Flat		2.0	1.0	2097.0		1048.5			Long term	part furnished	2022-10-12
4136	127472138	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	1475.0		1475.0	2022-11-07	occupied	Long term	furnished	2022-10-12
4137	125978126	Rightmove	Lambeth	furnished	Flat		2.0	2.0	3150.0		1575.0	2022-10-12	available	Long term	furnished	2022-10-12
4138	127317641	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-12	available	Long term	furnished	2022-10-12
4139	126285932	Rightmove	Tower Hamlets	unfurnished	Flat		3.0	2.0	4247.0		1415.67			Long term	unfurnished	2022-10-12
4140	127493951	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	5417.0		2708.5	2022-10-31	occupied	Long term	furnished	2022-10-12
4141	127420292	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	7995.0		2665.0	2022-12-07	occupied	Short term	furnished	2022-10-12
4142	125576204	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3467.0		1733.5	2022-10-12	available	Long term	furnished	2022-10-12
4143	127595999	Rightmove	Tower Hamlets	furnished	Apartment	97.0	2.0	3.0	4990.0	51.44	2495.0	2022-10-12	available	Long term	furnished	2022-10-12
4144	85818219	Rightmove	Tower Hamlets	furnished	Studio		0.0	1.0	1550.0		1550.0	2022-10-18	occupied	Long term	furnished	2022-10-12
4145	127765835	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-11-29	occupied	Long term	furnished	2022-10-12
4146	126592661	Rightmove	Kensington and Chelsea	unfurnished	Flat		3.0	2.0	5500.0		1833.33			Long term	unfurnished	2022-10-12
4147	127157990	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	3.0	7800.0		2600.0	2022-10-13	occupied	Long term	furnished	2022-10-12
4148	515483	Spotahome	Camden	furnished	Apartment	46.0	1.0	1.0	1700.0	36.96	1700.0	2023-07-02	occupied		furnished	2022-10-12
4149	127857260	Rightmove	Lambeth	furnished	Apartment		2.0	1.0	2400.0		1200.0	2022-11-24	occupied	Long term	furnished	2022-10-12
4150	85901877	Rightmove	City of Westminster	furnished	Flat		1.0	1.0	2925.0		2925.0	2022-10-17	occupied	Long term	furnished	2022-10-12
4151	127928543	Rightmove	Lambeth	unfurnished	Apartment		2.0	2.0	1600.0		800.0	2022-10-17	occupied	Long term	unfurnished	2022-10-12
4152	125483189	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	6066.0		3033.0	2022-10-12	available	Long term	furnished	2022-10-12
4153	127902308	Rightmove	City of Westminster	furnished	Studio		0.0	1.0	2492.0		2492.0	2022-10-12	available	Long term	furnished	2022-10-12
4154	838436	Spotahome	City of Westminster	furnished	Apartment	104.0	2.0	1.0	5700.0	54.81	2850.0	2022-10-17	occupied		furnished	2022-10-12
4155	127286246	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	2816.0		2816.0	2022-10-12	available	Long term	flexible	2022-10-12
4156	127697141	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2000.0		1000.0	2022-10-12	available	Long term	furnished	2022-10-12
4157	127777079	Rightmove	Lambeth	furnished	Flat	44.0	1.0	1.0	2100.0	47.73	2100.0			Long term	furnished	2022-10-12
4158	127900601	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1500.0		1500.0	2022-12-01	occupied	Long term	furnished	2022-10-12
4159	127569449	Rightmove	City of Westminster	furnished	Flat	48.0	1.0	1.0	2817.0	58.69	2817.0			Long term	furnished	2022-10-12
4160	123795182	Rightmove	Camden	unfurnished	Flat	59.0	1.0	1.0	2167.0	36.73	2167.0			Long term	unfurnished	2022-10-12
4161	85918101	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3033.0		1516.5			Long term	furnished	2022-10-12
4162	638603	Spotahome	City of Westminster	furnished	Studio		0.0		1550.0		1550.0	2023-01-21	occupied		furnished	2022-10-12
4163	127744877	Rightmove	Camden	furnished	Apartment		1.0	1.0	2250.0		2250.0	2022-10-12	available	Long term	flexible	2022-10-12
4164	127914614	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	3012.0		1506.0			Long term	furnished	2022-10-12
4165	123576971	Rightmove	Lambeth	unfurnished	Apartment	92.0	2.0	2.0	2500.0	27.17	1250.0	2022-12-16	occupied	Long term	unfurnished	2022-10-12
4166	123649199	Rightmove	City of London	furnished	Flat		1.0	1.0	5633.0		5633.0	2022-10-12	available	Long term	furnished	2022-10-12
4167	121964864	Rightmove	Camden	furnished	Penthouse	99.0	3.0	3.0	4983.0	50.33	1661.0	2022-10-12	available	Long term	flexible	2022-10-12
4168	85910904	Rightmove	Lambeth	furnished	Apartment		1.0	1.0	2167.0		2167.0	2022-10-12	available	Long term	furnished	2022-10-12
4169	121072697	Rightmove	Camden	unfurnished	Flat		4.0	4.0	15167.0		3791.75			Long term	unfurnished	2022-10-12
4170	121820426	Rightmove	Lambeth	furnished	Apartment	84.0	2.0	3.0	5030.0	59.88	2515.0	2023-02-04	occupied	Long term	furnished	2022-10-12
4171	127756637	Rightmove	Tower Hamlets	furnished	Apartment	56.0	1.0	1.0	4550.0	81.25	4550.0	2022-10-12	available	Short term	furnished	2022-10-12
4172	126767396	Rightmove	Lambeth	furnished	Apartment		1.0	1.0	1475.0		1475.0	2022-10-12	available	Long term	furnished	2022-10-12
4173	127795367	Rightmove	Hammersmith and Fulham	furnished	Apartment	97.0	2.0	2.0	4117.0	42.44	2058.5	2022-11-10	occupied	Long term	furnished	2022-10-12
4174	126149978	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	3950.0		1975.0			Long term	furnished	2022-10-12
4175	127921412	Rightmove	Lambeth	furnished	Flat	68.0	2.0	1.0	1850.0	27.21	925.0	2022-10-15	occupied	Long term	furnished	2022-10-12
4176	85826535	Rightmove	Hammersmith and Fulham	furnished	Flat		3.0	3.0	8016.0		2672.0	2022-10-12	available	Long term	flexible	2022-10-12
4177	113175794	Rightmove	City of Westminster	furnished	Apartment		2.0		8667.0		4333.5			Long term	furnished	2022-10-12
4178	123991472	Rightmove	Camden	furnished	Apartment	50.0	1.0	1.0	4060.0	81.2	4060.0	2023-09-02	occupied	Long term	furnished	2022-10-12
4179	127613321	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	13000.0		4333.33	2022-10-12	available	Long term	furnished	2022-10-12
4180	127925057	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	3250.0		1625.0	2022-12-01	occupied	Long term	furnished	2022-10-12
4181	426798	Spotahome	City of Westminster	furnished	Apartment		1.0	1.0	2500.0		2500.0	2024-10-10	occupied		furnished	2022-10-12
4182	124516004	Rightmove	Tower Hamlets	furnished	Flat		2.0	1.0	4100.0		2050.0	2022-12-26	occupied	Short term	furnished	2022-10-12
4183	126977813	Rightmove	Camden	unfurnished	Apartment	87.0	3.0	3.0	4000.0	45.98	1333.33	2022-11-11	occupied	Long term	unfurnished	2022-10-12
4184	126233582	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1937.0		1937.0	2022-10-12	available	Long term	furnished	2022-10-12
4185	127906946	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	6500.0		2166.67	2022-12-12	occupied	Long term	furnished	2022-10-12
4186	127771028	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3500.0		3500.0	2022-11-28	occupied	Long term	furnished	2022-10-12
4187	127860995	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	3250.0		1625.0	2022-10-21	occupied	Long term	unfurnished	2022-10-12
4188	127125965	Rightmove	City of Westminster	unfurnished	Flat	38.0	1.0	1.0	2384.0	62.74	2384.0			Long term	unfurnished	2022-10-12
4189	85882890	Rightmove	Tower Hamlets	unfurnished	Apartment	60.0	2.0	1.0	2150.0	35.83	1075.0	2022-10-29	occupied		unfurnished	2022-10-12
4190	769226	Spotahome	Kensington and Chelsea	furnished	Apartment	46.0	1.0	1.0	4200.0	91.3	4200.0	2023-01-02	occupied		furnished	2022-10-12
4191	127205342	Rightmove	Kensington and Chelsea	furnished	Apartment		1.0	1.0	5959.0		5959.0	2022-10-12	available	Long term	furnished	2022-10-12
4192	124963610	Rightmove	Camden	furnished	Flat		2.0	2.0	5200.0		2600.0	2022-10-12	available	Long term	flexible	2022-10-12
4193	428630	Spotahome	Islington	furnished	Apartment		1.0		4368.0		4368.0	2023-01-01	occupied		furnished	2022-10-12
4194	124713605	Rightmove	Tower Hamlets	furnished	Apartment	84.0	3.0	2.0	5750.0	68.45	1916.67	2022-10-26	occupied	Long term	furnished	2022-10-12
4195	127792937	Rightmove	Kensington and Chelsea	furnished	Apartment	47.0	2.0	1.0	2750.0	58.51	1375.0	2022-10-15	occupied	Long term	furnished	2022-10-12
4196	654354	Spotahome	City of Westminster	furnished	Apartment		1.0	1.0	3900.0		3900.0	2022-11-13	occupied		furnished	2022-10-12
4197	600996	Spotahome	Camden	furnished	Studio		0.0		1495.0		1495.0	2023-01-11	occupied		furnished	2022-10-12
4198	127849223	Rightmove	Islington	furnished	Flat		2.0	2.0	3500.0		1750.0	2022-11-11	occupied	Long term	furnished	2022-10-12
4199	127483013	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	2000.0		2000.0	2022-11-17	occupied	Long term	furnished	2022-10-12
4200	126305795	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	6500.0		2166.67			Long term	furnished	2022-10-12
4201	764034	Spotahome	Hackney	furnished	Apartment	70.0	2.0	1.0	7125.0	101.79	3562.5	2022-10-28	occupied		furnished	2022-10-12
4202	85914915	Rightmove	Tower Hamlets	unfurnished	Flat	75.0	1.0	1.0	2925.0	39.0	2925.0			Long term	unfurnished	2022-10-12
4203	127817204	Rightmove	Kensington and Chelsea	furnished	Apartment		1.0	1.0	2817.0		2817.0	2022-11-23	occupied	Long term	furnished	2022-10-12
4204	127931183	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	6478.0		2159.33	2022-10-21	occupied	Long term	flexible	2022-10-12
4205	127768526	Rightmove	Kensington and Chelsea	unfurnished	Apartment	86.0	2.0	2.0	2578.0	29.98	1289.0			Long term	part furnished	2022-10-12
4206	127805921	Rightmove	City of Westminster	furnished	Flat		5.0	4.0	8168.0		1633.6	2022-10-12	available	Long term	furnished	2022-10-12
4207	641808	Spotahome	City of Westminster	furnished	Studio		0.0		3915.0		3915.0	2023-01-01	occupied		furnished	2022-10-12
4208	127767830	Rightmove	City of Westminster	furnished	Flat	46.0	1.0	1.0	1950.0	42.39	1950.0			Long term	furnished	2022-10-12
4209	127860473	Rightmove	Camden	furnished	Flat		2.0	1.0	2730.0		1365.0	2022-11-20	occupied	Long term	flexible	2022-10-12
4210	127332968	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1850.0		1850.0	2022-10-12	available	Long term	furnished	2022-10-12
4211	127236665	Rightmove	Camden	furnished	Flat		1.0	1.0	1800.0		1800.0	2022-11-08	occupied	Long term	furnished	2022-10-12
4212	85877895	Rightmove	City of Westminster	furnished	Flat		2.0		4000.0		2000.0			Long term	furnished	2022-10-12
4213	127703060	Rightmove	Islington	unfurnished	Flat		1.0	1.0	1500.0		1500.0	2022-10-12	available	Long term	part furnished	2022-10-12
4214	127168706	Rightmove	Camden	unfurnished	Flat	73.0	2.0	2.0	5000.0	68.49	2500.0			Long term	part furnished	2022-10-12
4215	126732602	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	8667.0		2889.0			Long term	furnished	2022-10-12
4216	127462010	Rightmove	City of Westminster	furnished	Studio	20.0	0.0	1.0	4500.0	225.0	4500.0			Long term	furnished	2022-10-12
4217	127909760	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3033.0		3033.0	2022-12-15	occupied	Long term	furnished	2022-10-12
4218	127914371	Rightmove	Lambeth	furnished	Studio		0.0	1.0	1350.0		1350.0	2022-11-05	occupied	Long term	furnished	2022-10-12
4219	126356570	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-12	available	Long term	furnished	2022-10-12
4220	127393424	Rightmove	Hackney	furnished	Apartment		1.0	1.0	2145.0		2145.0	2022-11-07	occupied	Long term	furnished	2022-10-12
4221	127770695	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	8103.0		4051.5	2022-11-07	occupied	Long term	furnished	2022-10-12
4222	127199297	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	3100.0		1550.0	2022-10-20	occupied	Short term	furnished	2022-10-12
4223	85887996	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	6933.0		3466.5	2022-10-12	available	Long term	furnished	2022-10-12
4224	126000050	Rightmove	Hackney	furnished	Flat		2.0	2.0	5300.0		2650.0			Long term	furnished	2022-10-12
4225	127922348	Rightmove	Camden	furnished	Flat	42.0	1.0	1.0	2000.0	47.62	2000.0	2022-10-12	available	Long term	furnished	2022-10-12
4226	127717751	Rightmove	City of Westminster	furnished	Flat		2.0	1.0	3750.0		1875.0	2022-10-19	occupied	Short term	flexible	2022-10-12
4227	127448681	Rightmove	Hammersmith and Fulham	unfurnished	Flat		2.0	2.0	2167.0		1083.5	2022-10-24	occupied	Long term	part furnished	2022-10-12
4228	126091196	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	3510.0		1755.0			Long term	furnished	2022-10-12
4229	127696277	Rightmove	City of Westminster	furnished	Flat		2.0	1.0	4702.0		2351.0	2022-10-12	available	Long term	furnished	2022-10-12
4230	127567922	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1700.0		1700.0	2022-10-12	available	Long term	furnished	2022-10-12
4231	127361831	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	2.0	11917.0		3972.33	2022-10-12	available	Long term	flexible	2022-10-12
4232	602251	Spotahome	Camden	furnished	Apartment		2.0		6750.0		3375.0	2022-11-10	occupied		furnished	2022-10-12
4233	127782386	Rightmove	Lambeth	unfurnished	Flat	42.0	1.0	1.0	1750.0	41.67	1750.0	2022-11-28	occupied	Long term	unfurnished	2022-10-12
4234	66566250	Rightmove	Hackney	unfurnished	Flat		2.0		3250.0		1625.0	2022-10-24	occupied	Long term	unfurnished	2022-10-12
4235	126438743	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	6500.0		3250.0	2022-10-12	available	Long term	furnished	2022-10-12
4236	126964460	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	5633.0		2816.5	2022-11-14	occupied	Long term	furnished	2022-10-12
4237	127420493	Rightmove	City of Westminster	unfurnished	Apartment		4.0	2.0	9997.0		2499.25	2022-10-12	available	Long term	unfurnished	2022-10-12
4238	127064558	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	1.0	3684.0		1842.0	2022-10-12	available	Long term	furnished	2022-10-12
4239	125573483	Rightmove	City of Westminster	furnished	Apartment	49.0	1.0	1.0	3550.0	72.45	3550.0	2023-01-07	occupied	Long term	furnished	2022-10-12
4240	126650756	Rightmove	Camden	furnished	Studio		0.0	1.0	2145.0		2145.0	2022-10-12	available	Long term	furnished	2022-10-12
4241	428394	Spotahome	Islington	furnished	Apartment		2.0		5277.5		2638.5	2023-01-10	occupied		furnished	2022-10-12
4242	112	Blueground	Lambeth	furnished	Apartment	97.45	2.0	2.0	4610.0	47.53	2305.0	2022-11-02	occupied		furnished	2022-10-12
4243	127547780	Rightmove	Islington	furnished	Apartment		1.0	1.0	1900.0		1900.0			Long term	furnished	2022-10-12
4244	361805	Spotahome	Camden	furnished	Apartment	105.0	3.0	3.0	10000.0	95.24	3333.33	2023-03-01	occupied		furnished	2022-10-12
4245	605379	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		2684.0		2684.0	2022-12-05	occupied		furnished	2022-10-12
4246	611013	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		2729.5		2729.0	2022-12-11	occupied		furnished	2022-10-12
4247	127263842	Rightmove	Camden	furnished	Flat		3.0	2.0	10812.0		3604.0	2022-11-10	occupied	Long term	flexible	2022-10-12
4248	422585	Spotahome	City of London	furnished	Apartment		1.0		3954.5		3954.0	2023-02-17	occupied		furnished	2022-10-12
4249	126997877	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1950.0		1950.0	2022-10-17	occupied	Long term	furnished	2022-10-12
4250	428616	Spotahome	Islington	furnished	Apartment		1.0		4368.0		4368.0	2022-12-30	occupied		furnished	2022-10-12
4251	127766561	Rightmove	Kensington and Chelsea	furnished	Flat	69.0	2.0	2.0	4333.0	62.8	2166.5	2022-11-08	occupied	Long term	furnished	2022-10-12
4252	127602371	Rightmove	Kensington and Chelsea	unfurnished	Flat		1.0	1.0	2448.0		2448.0			Long term	unfurnished	2022-10-12
4253	127236020	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	33367.0		16683.5	2022-10-12	available	Long term	flexible	2022-10-12
4254	127734209	Rightmove	Hammersmith and Fulham	unfurnished	Flat		1.0	1.0	1677.0		1677.0			Long term	unfurnished	2022-10-12
4255	127607621	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	2167.0		2167.0	2022-12-09	occupied	Long term	furnished	2022-10-12
4256	127399481	Rightmove	Tower Hamlets	unfurnished	Apartment		3.0	2.0	3900.0		1300.0			Long term	unfurnished	2022-10-12
4257	52249621	Rightmove	Tower Hamlets	furnished	Apartment	198.0	2.0	2.0	6500.0	32.83	3250.0	2022-10-12	available	Long term	furnished	2022-10-12
4258	127110026	Rightmove	Hackney	furnished	Flat		2.0	1.0	2058.0		1029.0	2022-11-14	occupied	Long term	furnished	2022-10-12
4259	127813871	Rightmove	City of Westminster	unfurnished	Flat	51.0	2.0	1.0	2492.0	48.86	1246.0			Long term	part furnished	2022-10-12
4260	126768128	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	13650.0		6825.0	2022-10-12	available	Long term	furnished	2022-10-12
4261	127709000	Rightmove	Lambeth	unfurnished	Flat		1.0	1.0	1300.0		1300.0	2022-11-26	occupied	Long term	unfurnished	2022-10-12
4262	102409133	Rightmove	Camden	furnished	Flat		2.0	2.0	1733.0		866.5			Long term	flexible	2022-10-12
4263	124414415	Rightmove	Tower Hamlets	furnished	Penthouse	298.0	4.0	3.0	10833.0	36.35	2708.25	2022-10-12	available	Long term	flexible	2022-10-12
4264	127569248	Rightmove	Kensington and Chelsea	furnished	Studio	52.0	0.0	1.0	2145.0	41.25	2145.0			Long term	furnished	2022-10-12
4265	605392	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		2438.0		2438.0	2022-11-10	occupied		furnished	2022-10-12
4266	126301667	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	11267.0		3755.67	2022-10-12	available	Long term	flexible	2022-10-12
4267	127931813	Rightmove	Lambeth	furnished	Apartment		2.0		7800.0		3900.0	2022-12-09	occupied	Long term	furnished	2022-10-12
4268	442727	Spotahome	City of Westminster	furnished	Studio	12.0	0.0	1.0	1500.0	125.0	1500.0	2023-02-01	occupied		furnished	2022-10-12
4269	127756010	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	3445.0		1722.5	2022-12-16	occupied	Long term	furnished	2022-10-12
4270	127450043	Rightmove	Camden	unfurnished	Apartment		4.0	3.0	6500.0		1625.0	2022-11-27	occupied	Long term	unfurnished	2022-10-12
4271	127481459	Rightmove	Tower Hamlets	unfurnished	Studio	42.0	0.0	1.0	1950.0	46.43	1950.0			Long term	part furnished	2022-10-12
4272	85876662	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	11917.0		5958.5			Long term	furnished	2022-10-12
4273	125252606	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	4797.0		1599.0	2022-10-12	available	Long term	flexible	2022-10-12
4274	127793681	Rightmove	Tower Hamlets	furnished	Apartment		2.0	1.0	2250.0		1125.0	2022-12-01	occupied	Long term	furnished	2022-10-12
4275	654312	Spotahome	Lambeth	furnished	Apartment		1.0	1.0	2940.0		2940.0	2022-12-16	occupied		furnished	2022-10-12
4276	127853336	Rightmove	Lambeth	furnished	Apartment		2.0	2.0	4500.0		2250.0	2022-11-08	occupied	Long term	furnished	2022-10-12
4277	127653992	Rightmove	Hackney	furnished	Flat		3.0	2.0	5300.0		1766.67			Long term	furnished	2022-10-12
4278	126997220	Rightmove	Hackney	furnished	Apartment		2.0	2.0	2925.0		1462.5	2022-10-12	available	Long term	furnished	2022-10-12
4279	127895840	Rightmove	Camden	furnished	Apartment	98.0	2.0	2.0	4750.0	48.47	2375.0			Long term	furnished	2022-10-12
4280	127279742	Rightmove	Islington	unfurnished	Flat		2.0	1.0	2800.0		1400.0	2022-11-14	occupied	Long term	unfurnished	2022-10-12
4281	127728080	Rightmove	Kensington and Chelsea	furnished	Apartment	113.0	3.0	2.0	7367.0	65.19	2455.67	2022-10-12	available	Long term	furnished	2022-10-12
4282	124984733	Rightmove	City of London	unfurnished	Studio		0.0		3683.0		3683.0			Long term	part furnished	2022-10-12
4283	513241	Spotahome	City of Westminster	furnished	Apartment		2.0		7167.5		3583.5	2023-01-06	occupied		furnished	2022-10-12
4284	119013083	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	2.0	3750.0		3750.0	2022-10-12	available	Short term	furnished	2022-10-12
4285	232	Blueground	Islington	furnished	Apartment	57.6	2.0	1.0	3580.0	62.81	1790.0	2023-05-21	occupied		furnished	2022-10-12
4286	382024	Spotahome	Lambeth	furnished	Apartment	50.0	2.0	1.0	3520.0	70.4	1760.0	2022-12-31	occupied		furnished	2022-10-12
4287	127715369	Rightmove	City of Westminster	furnished	Flat		4.0	3.0	5850.0		1462.5	2022-11-10	occupied	Long term	flexible	2022-10-12
4288	85906533	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	2.0	5450.0		1816.67	2022-10-31	occupied	Long term	flexible	2022-10-12
4289	818635	Spotahome	City of Westminster	furnished	Studio		0.0		2930.0		2930.0	2022-11-01	occupied		furnished	2022-10-12
4290	449631	Spotahome	Kensington and Chelsea	furnished	Apartment	37.0	1.0	1.0	2600.0	70.27	2600.0	2023-10-24	occupied		furnished	2022-10-12
4291	127227494	Rightmove	Tower Hamlets	furnished	Flat		2.0		2149.0		1074.5	2022-10-19	occupied	Long term	furnished	2022-10-12
4292	126627230	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	5001.0		2500.5	2022-11-03	occupied	Long term	furnished	2022-10-12
4293	44403583	Rightmove	Kensington and Chelsea	furnished	Flat	82.0	2.0		3792.0	46.24	1896.0	2022-10-12	available	Long term	furnished	2022-10-12
4294	85896447	Rightmove	City of Westminster	furnished	Apartment		4.0	3.0	10833.0		2708.25	2022-10-12	available	Long term	flexible	2022-10-12
4295	85908453	Rightmove	Camden	unfurnished	Flat		1.0	1.0	2145.0		2145.0	2022-12-19	occupied	Long term	unfurnished	2022-10-12
4296	127356995	Rightmove	Kensington and Chelsea	furnished	Flat		3.0	3.0	21667.0		7222.33			Short term	furnished	2022-10-12
4297	767025	Spotahome	Hammersmith and Fulham	furnished	Apartment	69.0	2.0	2.0	8265.0	119.78	4132.5	2022-11-17	occupied		furnished	2022-10-12
4298	123531056	Rightmove	Tower Hamlets	furnished	Flat		2.0		3952.0		1976.0	2022-10-12	available	Long term	furnished	2022-10-12
4299	85903995	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	1907.0		953.5			Long term	furnished	2022-10-12
4300	127332179	Rightmove	Hackney	unfurnished	Flat		2.0	1.0	2166.0		1083.0	2022-11-21	occupied	Long term	unfurnished	2022-10-12
4301	127888766	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1400.0		1400.0	2022-11-15	occupied	Long term	furnished	2022-10-12
4302	127820705	Rightmove	Lambeth	unfurnished	Apartment		2.0	1.0	1500.0		750.0	2022-11-01	occupied	Long term	unfurnished	2022-10-12
4303	892600	Spotahome	Kensington and Chelsea	furnished	Apartment	46.0	2.0	1.0	3500.0	76.09	1750.0	2022-10-17	occupied		furnished	2022-10-12
4304	85890534	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4100.0		2050.0	2022-10-14	occupied	Long term	flexible	2022-10-12
4305	126288011	Rightmove	City of Westminster	unfurnished	Apartment		2.0	2.0	4116.0		2058.0	2022-10-12	available	Long term	unfurnished	2022-10-12
4306	123828149	Rightmove	Camden	furnished	Apartment		2.0	2.0	3878.0		1939.0	2022-10-12	available	Long term	flexible	2022-10-12
4307	85897599	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	6500.0		3250.0	2022-10-28	occupied	Long term	furnished	2022-10-12
4308	114072986	Rightmove	Lambeth	furnished	Penthouse	167.0	4.0	4.0	26000.0	155.69	6500.0	2022-10-12	available	Short term	furnished	2022-10-12
4309	127771031	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3358.0		1679.0			Long term	flexible	2022-10-12
4310	127526771	Rightmove	Tower Hamlets	unfurnished	Flat	47.0	1.0		2100.0	44.68	2100.0			Long term	unfurnished	2022-10-12
4311	438960	Spotahome	City of Westminster	furnished	Apartment		1.0		3240.0		3240.0	2023-04-07	occupied		furnished	2022-10-12
4312	115766534	Rightmove	Kensington and Chelsea	furnished	Apartment	56.0	2.0	2.0	4060.0	72.5	2030.0	2022-12-20	occupied	Long term	furnished	2022-10-12
4313	123874901	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-12	available	Long term	furnished	2022-10-12
4314	125337206	Rightmove	Camden	furnished	Flat		2.0	2.0	4117.0		2058.5			Long term	flexible	2022-10-12
4315	127289813	Rightmove	Kensington and Chelsea	furnished	Flat	78.0	2.0	2.0	4312.0	55.28	2156.0			Long term	furnished	2022-10-12
4316	120969452	Rightmove	Camden	furnished	Apartment		3.0	3.0	10833.0		3611.0	2022-10-12	available	Long term	flexible	2022-10-12
4317	127540817	Rightmove	Camden	furnished	Flat		2.0	1.0	2999.0		1499.5			Long term	flexible	2022-10-12
4318	358149	Spotahome	Kensington and Chelsea	furnished	Apartment		5.0	2.0	8959.0		1791.8	2023-05-26	occupied		furnished	2022-10-12
