	platform_id	platform	neighbourhood	furniture	property_type	size_sqm	bedrooms	bathrooms	price	price_sqm	price_bedroom	available_from	available_today	let_type	detailed_furniture	scraping_date
4466	128312009	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	2990.0		2990.0	2022-12-01	occupied	Short term	furnished	2022-10-27
4467	128282711	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	1800.0		900.0	2022-10-28	available	Long term	furnished	2022-10-27
4468	127664192	Rightmove	Hammersmith and Fulham	furnished	Studio		0.0	1.0	1842.0		1842.0	2022-11-29	occupied	Long term	furnished	2022-10-27
4469	128034155	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	3575.0		1787.5		occupied	Long term	furnished	2022-10-27
4470	128433185	Rightmove	Kensington and Chelsea	unfurnished	Flat		2.0	1.0	3792.0		1896.0		occupied	Long term	unfurnished	2022-10-27
4471	126102632	Rightmove	City of Westminster	furnished	Flat	180.0	3.0	3.0	6500.0	36.11	2166.67	2022-10-28	available	Long term	furnished	2022-10-27
4472	128299034	Rightmove	City of Westminster	furnished	Flat		4.0	4.0	23833.0		5958.25	2022-10-28	available	Long term	flexible	2022-10-27
4473	105	Blueground	Lambeth	furnished	Apartment	54.81	2.0	2.0	4460.0	82.59	2230.0	2023-08-17	occupied		furnished	2022-10-27
4474	127844057	Rightmove	Hammersmith and Fulham	furnished	Flat		1.0	1.0	1600.0		1600.0	2022-11-19	occupied	Long term	furnished	2022-10-27
4475	128458847	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	2650.0		1325.0	2022-11-08	occupied	Long term	furnished	2022-10-27
4476	456767	Spotahome	Kensington and Chelsea	furnished	Apartment	44.0	1.0	1.0	2600.0	59.09	2600.0	2023-09-01	occupied		furnished	2022-10-27
4477	643941	Spotahome	Islington	furnished	Apartment		1.0	1.0	4980.0		4980.0	2023-02-05	occupied		furnished	2022-10-27
4478	127766033	Rightmove	Kensington and Chelsea	furnished	Apartment	76.0	2.0	1.0	3987.0	52.46	1993.5	2022-12-01	occupied	Long term	furnished	2022-10-27
4479	126599963	Rightmove	Camden	furnished	Apartment		2.0	2.0	2925.0		1462.5	2022-10-28	available	Long term	flexible	2022-10-27
4480	128145998	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	10833.0		5416.5	2022-11-25	occupied	Long term	furnished	2022-10-27
4481	79	Blueground	Tower Hamlets	furnished	Apartment	53.42	1.0	1.0	3120.0	58.87	3120.0	2022-11-07	occupied		furnished	2022-10-27
4482	127619882	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0		1603.0		1603.0	2022-11-01	occupied	Long term	furnished	2022-10-27
4483	128329196	Rightmove	Camden	unfurnished	Flat		4.0	4.0	4983.0		1245.75	2023-01-30	occupied	Long term	part furnished	2022-10-27
4484	85873545	Rightmove	Tower Hamlets	furnished	Flat		2.0	1.0	2200.0		1100.0	2022-11-23	occupied	Long term	furnished	2022-10-27
4485	128061248	Rightmove	Tower Hamlets	furnished	Apartment		3.0	1.0	2500.0		833.33	2022-10-28	available	Long term	furnished	2022-10-27
4486	127998677	Rightmove	Hackney	unfurnished	Apartment		1.0	1.0	1550.0		1550.0	2022-12-09	occupied	Long term	unfurnished	2022-10-27
4487	127048409	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	2.0	4117.0		2058.5		occupied	Long term	furnished	2022-10-27
4488	128214245	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2100.0		2100.0	2022-12-02	occupied	Long term	furnished	2022-10-27
4489	128118386	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	4849.0		1616.33	2022-11-01	occupied	Long term	flexible	2022-10-27
4490	128109119	Rightmove	City of Westminster	furnished	Apartment		1.0	1.0	3142.0		3142.0	2022-12-14	occupied	Long term	furnished	2022-10-27
4491	126634166	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	5742.0		2871.0	2022-11-07	occupied	Short term	furnished	2022-10-27
4492	128252186	Rightmove	City of Westminster	furnished	Flat		4.0	4.0	8428.0		2107.0	2022-10-28	available	Long term	furnished	2022-10-27
4493	128439332	Rightmove	Camden	unfurnished	Studio		0.0	1.0	1490.0		1490.0	2022-11-05	occupied	Long term	unfurnished	2022-10-27
4494	127140260	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	3.0	5720.0		1906.67	2022-10-28	available	Long term	flexible	2022-10-27
4495	128028923	Rightmove	Camden	furnished	Apartment		3.0	2.0	4225.0		1408.33	2022-10-28	available	Long term	furnished	2022-10-27
4496	128341871	Rightmove	City of Westminster	furnished	Apartment	66.0	2.0	1.0	3200.0	48.48	1600.0	2022-10-28	available	Long term	furnished	2022-10-27
4497	127007201	Rightmove	Camden	furnished	Penthouse		4.0	4.0	11917.0		2979.25	2022-10-28	available	Long term	flexible	2022-10-27
4498	128128580	Rightmove	Kensington and Chelsea	furnished	Apartment	174.0	3.0	3.0	7367.0	42.34	2455.67		occupied	Long term	furnished	2022-10-27
4499	85541781	Rightmove	Camden	furnished	Flat		1.0	1.0	3445.0		3445.0	2022-10-28	available	Long term	flexible	2022-10-27
4500	128383685	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	1700.0		1700.0	2022-12-18	occupied	Long term	unfurnished	2022-10-27
4501	146	Blueground	Hammersmith and Fulham	furnished	Apartment	50.72	1.0	1.0	4150.0	83.0	4150.0	2023-08-01	occupied		furnished	2022-10-27
4502	128343608	Rightmove	Islington	furnished	Apartment		2.0	2.0	3250.0		1625.0		occupied	Long term	furnished	2022-10-27
4503	126567296	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	flexible	2022-10-27
4504	831896	Spotahome	City of London	furnished	Apartment	60.0	2.0	2.0	3800.0	63.33	1900.0	2023-01-26	occupied		furnished	2022-10-27
4505	913435	Spotahome	Tower Hamlets	furnished	Apartment		1.0	1.0	5000.0		5000.0	2024-06-06	occupied		furnished	2022-10-27
4506	128182868	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	6500.0		3250.0	2022-10-28	available	Long term	furnished	2022-10-27
4507	128460833	Rightmove	Islington	furnished	Flat		1.0	1.0	1750.0		1750.0	2022-12-07	occupied	Long term	furnished	2022-10-27
4508	85880082	Rightmove	Kensington and Chelsea	furnished	Apartment		3.0	2.0	4767.0		1589.0	2022-12-05	occupied	Long term	furnished	2022-10-27
4509	422245	Spotahome	Islington	furnished	Apartment		1.0		3954.5		3954.0	2023-02-17	occupied		furnished	2022-10-27
4510	126421697	Rightmove	Camden	furnished	Apartment		2.0	2.0	4117.0		2058.5	2022-10-28	available	Long term	flexible	2022-10-27
4511	125363144	Rightmove	Camden	unfurnished	Apartment		2.0	2.0	4983.0		2491.5	2022-10-28	available	Long term	unfurnished	2022-10-27
4512	438295	Spotahome	Kensington and Chelsea	furnished	Apartment	23.0	1.0	1.0	4512.0	196.17	4512.0	2022-12-31	occupied		furnished	2022-10-27
4513	128340377	Rightmove	Kensington and Chelsea	furnished	Flat	99.0	3.0	3.0	17333.0	175.08	5777.67		occupied	Long term	furnished	2022-10-27
4514	128441276	Rightmove	Hackney	furnished	Studio		0.0	1.0	1300.0		1300.0	2022-10-28	available	Long term	furnished	2022-10-27
4515	127694099	Rightmove	City of Westminster	unfurnished	Flat	102.0	2.0	2.0	7765.0	76.13	3882.5		occupied	Long term	unfurnished	2022-10-27
4516	127928993	Rightmove	Kensington and Chelsea	furnished	Flat	63.0	2.0	2.0	3792.0	60.19	1896.0		occupied	Long term	furnished	2022-10-27
4517	127628906	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	4983.0		2491.5	2022-10-28	available	Long term	furnished	2022-10-27
4518	642009	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		4407.0		4407.0	2022-10-29	occupied		furnished	2022-10-27
4519	128152289	Rightmove	Camden	furnished	Apartment		3.0	2.0	4117.0		1372.33		occupied	Long term	flexible	2022-10-27
4520	127080395	Rightmove	Hammersmith and Fulham	furnished	Flat		2.0	1.0	2400.0		1200.0	2022-10-28	available	Long term	furnished	2022-10-27
4521	128375678	Rightmove	City of Westminster	furnished	Flat	44.0	1.0	1.0	3033.0	68.93	3033.0	2022-11-05	occupied	Long term	flexible	2022-10-27
4522	128116007	Rightmove	Lambeth	unfurnished	Flat		3.0	2.0	2995.0		998.33	2022-10-29	occupied	Long term	unfurnished	2022-10-27
4523	75968474	Rightmove	Hammersmith and Fulham	furnished	Apartment	78.0	2.0	2.0	5850.0	75.0	2925.0	2022-10-28	available	Long term	furnished	2022-10-27
4524	68252263	Rightmove	Kensington and Chelsea	unfurnished	Studio		0.0	1.0	1712.0		1712.0	2022-12-19	occupied	Long term	part furnished	2022-10-27
4525	124682951	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	5092.0		1697.33	2022-10-28	available	Long term	furnished	2022-10-27
4526	128386817	Rightmove	Islington	furnished	Flat		1.0	1.0	1192.0		1192.0	2022-11-25	occupied	Long term	flexible	2022-10-27
4527	127594889	Rightmove	Camden	unfurnished	Flat		3.0	3.0	18417.0		6139.0		occupied	Long term	unfurnished	2022-10-27
4528	115427072	Rightmove	Lambeth	furnished	Apartment	61.0	2.0	2.0	4990.0	81.8	2495.0	2023-06-13	occupied	Long term	furnished	2022-10-27
4529	74	Blueground	City of London	furnished	Apartment	48.96	1.0	1.0	3610.0	75.21	3610.0	2022-12-12	occupied		furnished	2022-10-27
4530	128364533	Rightmove	Kensington and Chelsea	unfurnished	Flat	68.0	2.0	1.0	2995.0	44.04	1497.5		occupied	Long term	unfurnished	2022-10-27
4531	128385773	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	10010.0		5005.0	2022-10-28	available	Long term	furnished	2022-10-27
4532	85405872	Rightmove	Hammersmith and Fulham	furnished	Penthouse		2.0	2.0	5850.0		2925.0	2022-10-28	available	Long term	flexible	2022-10-27
4533	127419848	Rightmove	City of Westminster	furnished	Penthouse		3.0	2.0	8233.0		2744.33	2022-10-28	available	Long term	furnished	2022-10-27
4534	85903218	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	5633.0		2816.5	2022-10-28	available	Long term	furnished	2022-10-27
4535	611192	Spotahome	Tower Hamlets	furnished	Apartment	79.0	3.0	1.0	8835.0	111.84	2945.0	2022-11-24	occupied		furnished	2022-10-27
4536	127958024	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	9187.0		3062.33	2022-12-01	occupied	Long term	furnished	2022-10-27
4537	765150	Spotahome	City of Westminster	furnished	Studio	20.0	0.0	1.0	4417.5	220.85	4417.0	2022-11-20	occupied		furnished	2022-10-27
4538	227	Blueground	Tower Hamlets	furnished	Apartment	55.56	1.0	1.0	2680.0	48.73	2680.0	2023-01-19	occupied		furnished	2022-10-27
4539	128365643	Rightmove	Lambeth	furnished	Apartment		3.0	2.0	4000.0		1333.33	2022-11-07	occupied	Long term	furnished	2022-10-27
4540	127910045	Rightmove	Hammersmith and Fulham	unfurnished	Flat		3.0	2.0	4200.0		1400.0	2022-10-28	available	Long term	part furnished	2022-10-27
4541	128398001	Rightmove	Kensington and Chelsea	unfurnished	Flat		3.0	2.0	3683.0		1227.67		occupied	Long term	unfurnished	2022-10-27
4542	127364537	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	2600.0		1300.0	2022-11-26	occupied	Long term	part furnished	2022-10-27
4543	127229756	Rightmove	Lambeth	furnished	Flat	74.0	2.0	2.0	2800.0	37.84	1400.0		occupied	Long term	furnished	2022-10-27
4544	128385653	Rightmove	Islington	unfurnished	Apartment		2.0	2.0	2600.0		1300.0	2022-11-12	occupied	Long term	unfurnished	2022-10-27
4545	128359529	Rightmove	Camden	unfurnished	Flat		2.0	2.0	2600.0		1300.0	2022-11-17	occupied	Long term	unfurnished	2022-10-27
4546	603975	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	4654.0		4654.0	2022-11-20	occupied		furnished	2022-10-27
4547	127898099	Rightmove	Camden	unfurnished	Flat	71.0	2.0	2.0	2817.0	39.68	1408.5		occupied	Long term	unfurnished	2022-10-27
4548	128227652	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	3750.0		1875.0	2022-11-18	occupied	Long term	unfurnished	2022-10-27
4549	595372	Spotahome	Hammersmith and Fulham	furnished	Apartment	100.0	2.0	3.0	6028.0	60.28	3014.0	2023-01-17	occupied		furnished	2022-10-27
4550	125717375	Rightmove	Hammersmith and Fulham	furnished	Flat	116.0	2.0	2.0	6283.0	54.16	3141.5	2022-10-28	available	Long term	flexible	2022-10-27
4551	127353938	Rightmove	Camden	furnished	Apartment	190.0	2.0	2.0	9100.0	47.89	4550.0	2022-10-30	occupied	Long term	furnished	2022-10-27
4552	127953149	Rightmove	Camden	unfurnished	Apartment	164.0	4.0	2.0	5000.0	30.49	1250.0	2022-11-14	occupied	Long term	unfurnished	2022-10-27
4553	127550057	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	3900.0		1950.0	2022-11-01	occupied	Long term	furnished	2022-10-27
4554	913379	Spotahome	City of Westminster	furnished	Apartment		1.0	2.0	4750.0		4750.0	2022-12-01	occupied		furnished	2022-10-27
4555	127331546	Rightmove	Lambeth	unfurnished	Flat	98.0	2.0	2.0	2800.0	28.57	1400.0		occupied	Long term	unfurnished	2022-10-27
4556	128100131	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1699.0		1699.0		occupied	Long term	furnished	2022-10-27
4557	127339061	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	3575.0		1191.67		occupied	Long term	flexible	2022-10-27
4558	117413762	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	4411.0		2205.5	2022-10-28	available	Long term	flexible	2022-10-27
4559	128401790	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	2600.0		1300.0	2022-11-28	occupied	Long term	furnished	2022-10-27
4560	128250533	Rightmove	Camden	unfurnished	Flat		2.0	2.0	3000.0		1500.0	2022-12-19	occupied	Long term	unfurnished	2022-10-27
4561	128437745	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	2123.0		2123.0	2023-01-04	occupied	Long term	furnished	2022-10-27
4562	128073848	Rightmove	Lambeth	unfurnished	Flat		2.0	1.0	2400.0		1200.0		occupied	Long term	unfurnished	2022-10-27
4563	127154222	Rightmove	Lambeth	furnished	Flat	106.0	3.0	2.0	3400.0	32.08	1133.33		occupied	Long term	furnished	2022-10-27
4564	523297	Spotahome	City of Westminster	furnished	Studio		0.0	1.0	1400.0		1400.0	2023-12-13	occupied		furnished	2022-10-27
4565	85881864	Rightmove	Camden	furnished	Apartment	144.0	3.0	3.0	10811.0	75.08	3603.67	2022-11-11	occupied	Long term	furnished	2022-10-27
4566	127400420	Rightmove	Islington	furnished	Flat		2.0	2.0	3000.0		1500.0	2022-10-28	available	Long term	furnished	2022-10-27
4567	128364536	Rightmove	Kensington and Chelsea	furnished	Flat	41.0	1.0	1.0	2275.0	55.49	2275.0		occupied	Long term	flexible	2022-10-27
4568	128451479	Rightmove	City of Westminster	unfurnished	Apartment		1.0	1.0	3337.0		3337.0	2022-11-05	occupied	Long term	part furnished	2022-10-27
4569	128174327	Rightmove	Camden	furnished	Flat	148.0	3.0	3.0	10617.0	71.74	3539.0	2022-12-04	occupied	Long term	flexible	2022-10-27
4570	603985	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3422.0		3422.0	2022-12-10	occupied		furnished	2022-10-27
4571	128333525	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	3467.0		1733.5	2022-10-28	occupied	Long term	furnished	2022-10-27
4572	128450840	Rightmove	Hackney	furnished	Flat		1.0	1.0	1800.0		1800.0	2022-11-01	occupied	Long term	furnished	2022-10-27
4573	128250836	Rightmove	City of Westminster	furnished	Flat		3.0	2.0	12350.0		4116.67		occupied	Long term	furnished	2022-10-27
4574	128459087	Rightmove	Kensington and Chelsea	unfurnished	Flat		2.0	2.0	4199.0		2099.5	2022-10-28	occupied	Long term	unfurnished	2022-10-27
4575	428163	Spotahome	City of London	furnished	Apartment		1.0		4913.5		4913.0	2023-01-02	occupied		furnished	2022-10-27
4576	124440947	Rightmove	Camden	furnished	Flat	106.0	2.0	2.0	5200.0	49.06	2600.0	2022-10-28	available	Long term	flexible	2022-10-27
4577	398674	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	4230.0		4230.0	2022-11-02	occupied		furnished	2022-10-27
4578	128192786	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	3185.0		1592.5	2022-11-04	occupied	Long term	furnished	2022-10-27
4579	127145708	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	3696.0		1232.0		occupied	Long term	furnished	2022-10-27
4580	125570768	Rightmove	Tower Hamlets	furnished	Apartment	54.0	1.0	1.0	2620.0	48.52	2620.0	2022-11-26	occupied	Long term	furnished	2022-10-27
4581	126953540	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1750.0		1750.0	2022-11-07	occupied	Long term	furnished	2022-10-27
4582	128101331	Rightmove	Hackney	furnished	Flat		1.0	1.0	1650.0		1650.0	2022-12-07	occupied	Long term	furnished	2022-10-27
4583	127179185	Rightmove	Hammersmith and Fulham	furnished	Apartment		1.0	1.0	2730.0		2730.0		occupied	Long term	flexible	2022-10-27
4584	128269085	Rightmove	Tower Hamlets	furnished	Apartment		1.0		2380.0		2380.0	2022-11-29	occupied	Long term	furnished	2022-10-27
4585	125310116	Rightmove	Hackney	furnished	Apartment	48.0	1.0	1.0	5190.0	108.12	5190.0	2023-02-04	occupied	Long term	furnished	2022-10-27
4586	242151	Spotahome	Hammersmith and Fulham	furnished	Apartment	37.0	1.0	1.0	2500.0	67.57	2500.0	2022-12-17	occupied		furnished	2022-10-27
4587	126664061	Rightmove	Lambeth	furnished	Flat	61.0	2.0	1.0	2200.0	36.07	1100.0		occupied	Long term	furnished	2022-10-27
4588	127373303	Rightmove	Lambeth	unfurnished	Apartment		3.0	1.0	3550.0		1183.33	2022-11-18	occupied	Long term	unfurnished	2022-10-27
4589	85134273	Rightmove	City of London	furnished	Studio		0.0		5157.0		5157.0		occupied	Long term	flexible	2022-10-27
4590	126638942	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	1.0	2383.0		1191.5	2022-10-28	available	Long term	furnished	2022-10-27
4591	128436272	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		3.0		2708.0		902.67	2022-11-26	occupied	Long term	unfurnished	2022-10-27
4592	126349496	Rightmove	Hackney	furnished	Penthouse		3.0	3.0	3850.0		1283.33	2022-11-21	occupied	Long term	flexible	2022-10-27
4593	611008	Spotahome	Kensington and Chelsea	furnished	Studio		0.0		3033.0		3033.0	2022-12-26	occupied		furnished	2022-10-27
4594	128287607	Rightmove	Lambeth	furnished	Flat		1.0	1.0	1447.0		1447.0		occupied	Long term	furnished	2022-10-27
4595	128217044	Rightmove	Hammersmith and Fulham	unfurnished	Apartment		2.0	2.0	2250.0		1125.0	2022-10-28	available	Long term	part furnished	2022-10-27
4596	125677364	Rightmove	Camden	furnished	Apartment		2.0	2.0	3878.0		1939.0	2022-10-28	available	Long term	flexible	2022-10-27
4597	127972511	Rightmove	Camden	furnished	Apartment	95.0	3.0	2.0	3100.0	32.63	1033.33	2022-10-28	available	Long term	furnished	2022-10-27
4598	382481	Spotahome	Camden	furnished	Studio		0.0		1755.0		1755.0	2023-09-08	occupied		furnished	2022-10-27
4599	128465384	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	2000.0		1000.0	2022-11-19	occupied	Long term	furnished	2022-10-27
4600	127987610	Rightmove	Hackney	unfurnished	Flat		3.0	1.0	2500.0		833.33	2022-11-20	occupied	Long term	unfurnished	2022-10-27
4601	126842132	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3500.0		1750.0		occupied	Long term	furnished	2022-10-27
4602	128149652	Rightmove	City of Westminster	furnished	Flat		3.0	1.0	2817.0		939.0	2022-11-01	occupied	Long term	furnished	2022-10-27
4603	128436197	Rightmove	Tower Hamlets	furnished	Apartment		1.0	1.0	2600.0		2600.0	2023-01-17	occupied	Long term	furnished	2022-10-27
4604	127844975	Rightmove	Camden	furnished	Flat	73.0	2.0	1.0	3250.0	44.52	1625.0	2022-11-01	occupied	Long term	furnished	2022-10-27
4605	127209401	Rightmove	City of Westminster	furnished	Apartment		3.0	2.0	5750.0		1916.67	2022-11-07	occupied	Long term	furnished	2022-10-27
4606	353788	Spotahome	City of Westminster	furnished	Apartment		4.0	3.0	11864.0		2966.0	2023-07-18	occupied		furnished	2022-10-27
4607	127908977	Rightmove	Tower Hamlets	furnished	Flat		3.0	2.0	6500.0		2166.67	2022-11-01	occupied	Long term	furnished	2022-10-27
4608	118003400	Rightmove	Hackney	unfurnished	Flat		1.0		1651.0		1651.0	2022-10-28	available	Long term	unfurnished	2022-10-27
4609	127071701	Rightmove	Hackney	furnished	Apartment		1.0	1.0	2166.0		2166.0	2022-10-30	occupied	Long term	flexible	2022-10-27
4610	128432405	Rightmove	City of Westminster	furnished	Apartment	48.0	1.0	1.0	1850.0	38.54	1850.0	2022-11-30	occupied	Long term	furnished	2022-10-27
4611	127287176	Rightmove	Camden	furnished	Apartment		3.0	2.0	8212.0		2737.33	2022-10-28	available	Long term	furnished	2022-10-27
4612	399036	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	4981.0		4981.0	2022-11-27	occupied		furnished	2022-10-27
4613	128144051	Rightmove	City of Westminster	furnished	Flat		4.0	4.0	8428.0		2107.0	2022-10-28	available	Long term	flexible	2022-10-27
4614	128027882	Rightmove	City of Westminster	furnished	Apartment		2.0	2.0	5633.0		2816.5	2022-11-06	occupied	Long term	furnished	2022-10-27
4615	128104904	Rightmove	Camden	furnished	Flat		2.0	1.0	2800.0		1400.0	2022-11-20	occupied	Long term	furnished	2022-10-27
4616	642367	Spotahome	Kensington and Chelsea	furnished	Apartment		1.0		4900.0		4900.0	2022-12-04	occupied		furnished	2022-10-27
4617	561048	Spotahome	Camden	furnished	Apartment	35.0	1.0	1.0	2734.0	78.11	2734.0	2022-12-30	occupied		furnished	2022-10-27
4618	127621628	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	4995.0		2497.5		occupied	Long term	furnished	2022-10-27
4619	127967741	Rightmove	Kensington and Chelsea	furnished	Apartment	110.0	3.0	3.0	17333.0	157.57	5777.67	2022-10-28	available	Long term	furnished	2022-10-27
4620	127931867	Rightmove	Hammersmith and Fulham	furnished	Apartment		2.0	2.0	5720.0		2860.0	2022-10-28	available	Long term	furnished	2022-10-27
4621	126214631	Rightmove	Lambeth	furnished	Apartment	72.0	2.0	2.0	4350.0	60.42	2175.0	2023-01-06	occupied	Long term	furnished	2022-10-27
4622	127562186	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0	2.0	6933.0		3466.5	2023-01-06	occupied	Short term	furnished	2022-10-27
4623	828777	Spotahome	Tower Hamlets	furnished	Apartment		1.0		2700.0		2700.0	2023-04-01	occupied		furnished	2022-10-27
4624	126986138	Rightmove	Camden	furnished	Flat		3.0	2.0	5247.0		1749.0	2022-10-28	occupied	Long term	furnished	2022-10-27
4625	159	Blueground	Lambeth	furnished	Apartment	55.18	1.0	1.0	4010.0	72.91	4010.0	2023-01-02	occupied		furnished	2022-10-27
4626	439068	Spotahome	Camden	furnished	Apartment	50.0	2.0	1.0	3520.0	70.4	1760.0	2023-08-26	occupied		furnished	2022-10-27
4627	127495088	Rightmove	Hammersmith and Fulham	furnished	Apartment		3.0	2.0	4788.0		1596.0	2022-10-28	available	Long term	flexible	2022-10-27
4628	127985480	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	3000.0		3000.0	2022-11-13	occupied	Long term	flexible	2022-10-27
4629	654302	Spotahome	City of Westminster	furnished	Apartment		1.0	1.0	3890.0		3890.0	2023-01-08	occupied		furnished	2022-10-27
4630	343555	Spotahome	Kensington and Chelsea	furnished	Studio		0.0	1.0	2350.0		2350.0	2023-02-12	occupied		furnished	2022-10-27
4631	85905072	Rightmove	Hackney	furnished	Flat		1.0		2037.0		2037.0	2022-12-27	occupied	Long term	furnished	2022-10-27
4632	128030681	Rightmove	Kensington and Chelsea	unfurnished	Flat		2.0	2.0	3683.0		1841.5	2022-10-28	available	Long term	unfurnished	2022-10-27
4633	128188553	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3995.0		1997.5	2022-12-14	occupied	Long term	furnished	2022-10-27
4634	128462402	Rightmove	Kensington and Chelsea	furnished	Flat		1.0	1.0	4767.0		4767.0	2022-10-28	available	Short term	furnished	2022-10-27
4635	128404562	Rightmove	Camden	unfurnished	Flat	146.0	3.0	2.0	3900.0	26.71	1300.0		occupied	Long term	unfurnished	2022-10-27
4636	262	Blueground	Lambeth	furnished	Studio	64.94	0.0	1.0	3470.0	54.22	3470.0	2023-09-17	occupied		furnished	2022-10-27
4637	128348840	Rightmove	Tower Hamlets	unfurnished	Apartment		1.0	1.0	1733.0		1733.0		occupied	Long term	unfurnished	2022-10-27
4638	128253779	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	1.0	4333.0		2166.5	2022-10-28	available	Long term	furnished	2022-10-27
4639	127596008	Rightmove	Lambeth	furnished	Apartment	47.0	1.0	1.0	4430.0	94.26	4430.0	2023-03-22	occupied	Long term	furnished	2022-10-27
4640	96598717	Rightmove	Tower Hamlets	furnished	Apartment		2.0	2.0	3500.0		1750.0	2022-11-29	occupied	Long term	furnished	2022-10-27
4641	128257763	Rightmove	Lambeth	furnished	Flat	67.0	2.0	1.0	2500.0	37.31	1250.0		occupied	Long term	furnished	2022-10-27
4642	127679615	Rightmove	Kensington and Chelsea	furnished	Flat		2.0	2.0	10833.0		5416.5	2023-07-21	occupied	Short term	furnished	2022-10-27
4643	128425313	Rightmove	Tower Hamlets	furnished	Flat		1.0	1.0	1400.0		1400.0		occupied	Long term	furnished	2022-10-27
4644	128212805	Rightmove	Kensington and Chelsea	furnished	Apartment		2.0		11700.0		5850.0		occupied	Long term	furnished	2022-10-27
4645	128462699	Rightmove	Camden	furnished	Studio		0.0	1.0	1196.0		1196.0	2022-11-12	occupied	Long term	furnished	2022-10-27
4646	128001746	Rightmove	Hammersmith and Fulham	furnished	Penthouse		2.0	2.0	5850.0		2925.0	2022-10-28	available	Long term	flexible	2022-10-27
4647	128109062	Rightmove	Camden	furnished	Flat		2.0	2.0	3900.0		1950.0	2022-12-16	occupied	Long term	furnished	2022-10-27
4648	124911734	Rightmove	City of Westminster	furnished	Apartment		3.0	3.0	6500.0		2166.67	2022-10-28	available	Long term	furnished	2022-10-27
4649	125643353	Rightmove	Hammersmith and Fulham	furnished	Studio	19.0	0.0	1.0	1582.0	83.26	1582.0		occupied	Long term	furnished	2022-10-27
4650	128415722	Rightmove	Tower Hamlets	furnished	Flat		2.0	2.0	4203.0		2101.5	2022-11-10	occupied	Long term	flexible	2022-10-27
4651	128271629	Rightmove	Islington	furnished	Flat		1.0	1.0	2400.0		2400.0	2022-10-31	occupied	Long term	furnished	2022-10-27
4652	128226062	Rightmove	Camden	furnished	Flat		1.0	1.0	2297.0		2297.0	2022-10-28	available	Long term	flexible	2022-10-27
4653	128048225	Rightmove	Kensington and Chelsea	unfurnished	Flat	170.0	3.0	2.0	6284.0	36.96	2094.67		occupied	Long term	unfurnished	2022-10-27
4654	623781	Spotahome	Tower Hamlets	furnished	Studio		0.0	1.0	4500.0		4500.0	2022-11-01	occupied		furnished	2022-10-27
4655	68487492	Rightmove	Hackney	furnished	Flat		2.0	1.0	2123.0		1061.5	2022-11-24	occupied	Long term	flexible	2022-10-27
